country,year,age,suicides_no,population,sucide_rate,hdi_for_year,gdp_for_year,gdp_per_capita,sex_male,generation_G.I. Generation,generation_Generation X,generation_Generation Z,generation_Millenials,generation_Silent
29,1993,2,81,602300,13.45,0.5660000000000001,6680269200.0,1423,0,0,1,0,0,0
29,1993,5,23,202600,11.35,0.5660000000000001,6680269200.0,1423,1,0,0,0,0,1
29,1993,4,43,425700,10.1,0.5660000000000001,6680269200.0,1423,1,0,0,0,0,0
29,1993,6,4,45400,8.81,0.5660000000000001,6680269200.0,1423,0,1,0,0,0,0
29,1993,3,29,392000,7.4,0.5660000000000001,6680269200.0,1423,0,0,0,0,0,0
29,1993,4,19,468000,4.06,0.5660000000000001,6680269200.0,1423,0,0,0,0,0,0
29,1993,5,6,233000,2.58,0.5660000000000001,6680269200.0,1423,0,0,0,0,0,1
29,1993,1,13,670500,1.94,0.5660000000000001,6680269200.0,1423,0,0,0,0,1,0
29,1993,1,4,691300,0.58,0.5660000000000001,6680269200.0,1423,1,0,0,0,1,0
29,1995,3,124,374095,33.15,0.5660000000000001,8921947100.0,1845,1,0,1,0,0,0
29,1995,2,171,534966,31.96,0.5660000000000001,8921947100.0,1845,1,0,1,0,0,0
29,1995,6,9,36691,24.53,0.5660000000000001,8921947100.0,1845,1,1,0,0,0,0
29,1995,2,114,556096,20.5,0.5660000000000001,8921947100.0,1845,0,0,1,0,0,0
29,1995,4,90,466571,19.29,0.5660000000000001,8921947100.0,1845,1,0,0,0,0,0
29,1995,3,42,427927,9.81,0.5660000000000001,8921947100.0,1845,0,0,1,0,0,0
29,1995,5,20,235530,8.49,0.5660000000000001,8921947100.0,1845,1,0,0,0,0,1
29,1995,4,23,546262,4.21,0.5660000000000001,8921947100.0,1845,0,0,0,0,0,0
29,1995,1,16,664854,2.41,0.5660000000000001,8921947100.0,1845,0,0,0,0,1,0
29,1995,5,6,260709,2.3,0.5660000000000001,8921947100.0,1845,0,0,0,0,0,1
29,1995,6,1,51334,1.95,0.5660000000000001,8921947100.0,1845,0,1,0,0,0,0
29,1995,1,4,681362,0.59,0.5660000000000001,8921947100.0,1845,1,0,0,0,1,0
29,1996,3,110,379510,28.98,0.603,9586327800.0,1959,1,0,1,0,0,0
29,1996,6,10,38834,25.75,0.603,9586327800.0,1959,1,1,0,0,0,0
29,1996,2,128,536760,23.85,0.603,9586327800.0,1959,1,0,1,0,0,0
29,1996,2,112,559279,20.03,0.603,9586327800.0,1959,0,0,1,0,0,0
29,1996,4,82,472893,17.34,0.603,9586327800.0,1959,1,0,0,0,0,0
29,1996,5,40,240800,16.61,0.603,9586327800.0,1959,1,0,0,0,0,1
29,1996,3,22,434209,5.07,0.603,9586327800.0,1959,0,0,1,0,0,0
29,1996,4,20,557964,3.58,0.603,9586327800.0,1959,0,0,0,0,0,0
29,1996,5,7,267732,2.61,0.603,9586327800.0,1959,0,0,0,0,0,1
29,1996,1,7,666674,1.05,0.603,9586327800.0,1959,0,0,0,0,1,0
29,1996,1,2,683884,0.29,0.603,9586327800.0,1959,1,0,0,0,1,0
29,1996,6,0,53852,0.0,0.603,9586327800.0,1959,0,1,0,0,0,0
29,1997,3,93,384050,24.22,0.603,10221705900.0,2065,1,0,1,0,0,0
29,1997,2,128,537324,23.82,0.603,10221705900.0,2065,1,0,1,0,0,0
29,1997,4,106,479586,22.1,0.603,10221705900.0,2065,1,0,0,0,0,0
29,1997,2,109,561311,19.42,0.603,10221705900.0,2065,0,0,1,0,0,0
29,1997,5,47,245832,19.12,0.603,10221705900.0,2065,1,0,0,0,0,1
29,1997,6,4,40876,9.79,0.603,10221705900.0,2065,1,1,0,0,0,0
29,1997,3,39,440015,8.86,0.603,10221705900.0,2065,0,0,1,0,0,0
29,1997,4,28,570003,4.91,0.603,10221705900.0,2065,0,0,0,0,0,0
29,1997,6,2,56321,3.55,0.603,10221705900.0,2065,0,1,0,0,0,0
29,1997,1,15,670365,2.24,0.603,10221705900.0,2065,0,0,0,0,1,0
29,1997,5,5,275078,1.82,0.603,10221705900.0,2065,0,0,0,0,0,1
29,1997,1,1,688541,0.15,0.603,10221705900.0,2065,1,0,0,0,1,0
29,1998,3,94,387565,24.25,0.603,10936669900.0,2185,1,0,1,0,0,0
29,1998,4,98,486466,20.15,0.603,10936669900.0,2185,1,0,0,0,0,0
29,1998,2,108,537038,20.11,0.603,10936669900.0,2185,1,0,1,0,0,0
29,1998,2,92,562249,16.36,0.603,10936669900.0,2185,0,0,1,0,0,0
29,1998,5,36,250628,14.36,0.603,10936669900.0,2185,1,0,0,0,0,1
29,1998,6,5,42770,11.69,0.603,10936669900.0,2185,1,1,0,0,0,0
29,1998,3,35,445330,7.86,0.603,10936669900.0,2185,0,0,1,0,0,0
29,1998,4,22,582217,3.78,0.603,10936669900.0,2185,0,0,0,0,0,0
29,1998,1,13,675678,1.92,0.603,10936669900.0,2185,0,0,0,0,1,0
29,1998,5,5,282668,1.77,0.603,10936669900.0,2185,0,0,0,0,0,1
29,1998,1,4,695037,0.58,0.603,10936669900.0,2185,1,0,0,0,1,0
29,1998,6,0,58692,0.0,0.603,10936669900.0,2185,0,1,0,0,0,0
29,1999,3,84,390125,21.53,0.603,11284197000.0,2229,1,0,1,0,0,0
29,1999,2,115,536426,21.44,0.603,11284197000.0,2229,1,0,1,0,0,0
29,1999,4,101,493326,20.47,0.603,11284197000.0,2229,1,0,0,0,0,0
29,1999,6,8,44452,18.0,0.603,11284197000.0,2229,1,1,0,0,0,0
29,1999,2,94,562372,16.71,0.603,11284197000.0,2229,0,0,1,0,0,0
29,1999,5,33,255222,12.93,0.603,11284197000.0,2229,1,0,0,0,0,1
29,1999,3,28,450238,6.22,0.603,11284197000.0,2229,0,0,1,0,0,0
29,1999,4,27,594483,4.54,0.603,11284197000.0,2229,0,0,0,0,0,0
29,1999,1,14,682007,2.05,0.603,11284197000.0,2229,0,0,0,0,1,0
29,1999,5,5,290451,1.72,0.603,11284197000.0,2229,0,0,0,0,0,1
29,1999,6,1,60903,1.64,0.603,11284197000.0,2229,0,1,0,0,0,0
29,1999,1,5,702754,0.71,0.603,11284197000.0,2229,1,0,0,0,1,0
29,2000,3,82,391884,20.92,0.603,11784927700.0,2303,1,0,1,0,0,0
29,2000,2,110,536079,20.52,0.603,11784927700.0,2303,1,0,1,0,0,0
29,2000,4,91,500065,18.2,0.603,11784927700.0,2303,1,0,0,0,0,0
29,2000,2,82,562148,14.59,0.603,11784927700.0,2303,0,0,1,0,0,0
29,2000,5,31,259670,11.94,0.603,11784927700.0,2303,1,0,0,0,0,1
29,2000,6,3,45935,6.53,0.603,11784927700.0,2303,1,1,0,0,0,0
29,2000,6,4,62940,6.36,0.603,11784927700.0,2303,0,1,0,0,0,0
29,2000,3,25,454793,5.5,0.603,11784927700.0,2303,0,0,1,0,0,0
29,2000,4,23,606774,3.79,0.603,11784927700.0,2303,0,0,0,0,0,0
29,2000,5,4,298428,1.34,0.603,11784927700.0,2303,0,0,0,0,0,1
29,2000,1,4,688554,0.58,0.603,11784927700.0,2303,0,0,0,0,1,0
29,2000,1,2,710919,0.28,0.603,11784927700.0,2303,1,0,0,0,1,0
29,2001,2,130,535877,24.26,0.638,12282533600.0,2373,1,0,0,0,1,0
29,2001,3,90,395177,22.77,0.638,12282533600.0,2373,1,0,1,0,0,0
29,2001,4,91,506547,17.96,0.638,12282533600.0,2373,1,0,0,0,0,0
29,2001,6,8,48437,16.52,0.638,12282533600.0,2373,1,0,0,0,0,1
29,2001,5,42,263234,15.96,0.638,12282533600.0,2373,1,0,0,0,0,1
29,2001,2,74,563601,13.13,0.638,12282533600.0,2373,0,0,0,0,1,0
29,2001,3,27,459669,5.87,0.638,12282533600.0,2373,0,0,1,0,0,0
29,2001,4,30,618020,4.85,0.638,12282533600.0,2373,0,0,0,0,0,0
29,2001,6,3,65804,4.56,0.638,12282533600.0,2373,0,0,0,0,0,1
29,2001,5,6,304753,1.97,0.638,12282533600.0,2373,0,0,0,0,0,1
29,2001,1,12,695687,1.72,0.638,12282533600.0,2373,0,0,0,0,1,0
29,2001,1,1,718288,0.14,0.638,12282533600.0,2373,1,0,0,0,1,0
29,2002,6,11,50753,21.67,0.638,12664190300.0,2421,1,0,0,0,0,1
29,2002,3,71,397854,17.85,0.638,12664190300.0,2421,1,0,1,0,0,0
29,2002,2,95,535886,17.73,0.638,12664190300.0,2421,1,0,0,0,1,0
29,2002,4,84,513122,16.37,0.638,12664190300.0,2421,1,0,0,0,0,0
29,2002,5,39,266616,14.63,0.638,12664190300.0,2421,1,0,0,0,0,1
29,2002,2,76,565074,13.45,0.638,12664190300.0,2421,0,0,0,0,1,0
29,2002,3,18,464461,3.88,0.638,12664190300.0,2421,0,0,1,0,0,0
29,2002,4,24,629533,3.81,0.638,12664190300.0,2421,0,0,0,0,0,0
29,2002,5,7,311230,2.25,0.638,12664190300.0,2421,0,0,0,0,0,1
29,2002,1,7,702143,1.0,0.638,12664190300.0,2421,0,0,0,0,1,0
29,2002,1,4,725313,0.55,0.638,12664190300.0,2421,1,0,0,0,1,0
29,2002,6,0,68473,0.0,0.638,12664190300.0,2421,0,0,0,0,0,1
29,2003,3,117,399587,29.28,0.638,13243892200.0,2507,1,0,1,0,0,0
29,2003,2,112,537000,20.86,0.638,13243892200.0,2507,1,0,0,0,1,0
29,2003,4,102,519619,19.63,0.638,13243892200.0,2507,1,0,0,0,0,0
29,2003,5,46,269903,17.04,0.638,13243892200.0,2507,1,0,0,0,0,1
29,2003,6,8,52961,15.11,0.638,13243892200.0,2507,1,0,0,0,0,1
29,2003,2,79,567174,13.93,0.638,13243892200.0,2507,0,0,0,0,1,0
29,2003,3,19,468892,4.05,0.638,13243892200.0,2507,0,0,1,0,0,0
29,2003,4,23,641104,3.59,0.638,13243892200.0,2507,0,0,0,0,0,0
29,2003,5,7,317915,2.2,0.638,13243892200.0,2507,0,0,0,0,0,1
29,2003,1,10,707158,1.41,0.638,13243892200.0,2507,0,0,0,0,1,0
29,2003,6,1,71062,1.41,0.638,13243892200.0,2507,0,0,0,0,0,1
29,2003,1,3,731167,0.41,0.638,13243892200.0,2507,1,0,0,0,1,0
29,2004,3,86,399986,21.5,0.638,13724810900.0,2573,1,0,1,0,0,0
29,2004,2,108,540251,19.99,0.638,13724810900.0,2573,1,0,0,0,1,0
29,2004,4,104,525677,19.78,0.638,13724810900.0,2573,1,0,0,0,0,0
29,2004,5,42,273214,15.37,0.638,13724810900.0,2573,1,0,0,0,0,1
29,2004,6,7,55160,12.69,0.638,13724810900.0,2573,1,0,0,0,0,1
29,2004,2,60,570702,10.51,0.638,13724810900.0,2573,0,0,0,0,1,0
29,2004,3,22,472515,4.66,0.638,13724810900.0,2573,0,0,1,0,0,0
29,2004,4,20,652329,3.07,0.638,13724810900.0,2573,0,0,0,0,0,0
29,2004,6,1,73698,1.36,0.638,13724810900.0,2573,0,0,0,0,0,1
29,2004,5,4,324903,1.23,0.638,13724810900.0,2573,0,0,0,0,0,1
29,2004,1,8,709844,1.13,0.638,13724810900.0,2573,0,0,0,0,1,0
29,2004,1,2,734891,0.27,0.638,13724810900.0,2573,1,0,0,0,1,0
29,2005,3,86,398935,21.56,0.638,14698001400.0,2733,1,0,1,0,0,0
29,2005,2,103,546352,18.85,0.638,14698001400.0,2733,1,0,0,0,1,0
29,2005,5,47,276600,16.99,0.638,14698001400.0,2733,1,0,0,0,0,1
29,2005,4,88,530976,16.57,0.638,14698001400.0,2733,1,0,0,0,0,0
29,2005,6,9,57396,15.68,0.638,14698001400.0,2733,1,0,0,0,0,1
29,2005,2,65,576188,11.28,0.638,14698001400.0,2733,0,0,0,0,1,0
29,2005,6,4,76442,5.23,0.638,14698001400.0,2733,0,0,0,0,0,1
29,2005,3,22,475096,4.63,0.638,14698001400.0,2733,0,0,1,0,0,0
29,2005,4,12,662917,1.81,0.638,14698001400.0,2733,0,0,0,0,0,0
29,2005,1,12,709756,1.69,0.638,14698001400.0,2733,0,0,0,0,1,0
29,2005,5,3,332256,0.9,0.638,14698001400.0,2733,0,0,0,0,0,1
29,2005,1,4,735965,0.54,0.638,14698001400.0,2733,1,0,0,0,1,0
29,2006,3,80,401266,19.94,0.653,15999886400.0,2947,1,0,1,0,0,0
29,2006,2,89,554177,16.06,0.653,15999886400.0,2947,1,0,0,0,1,0
29,2006,6,9,60827,14.8,0.653,15999886400.0,2947,1,0,0,0,0,1
29,2006,4,78,537725,14.51,0.653,15999886400.0,2947,1,0,0,0,0,0
29,2006,5,32,280005,11.43,0.653,15999886400.0,2947,1,0,0,0,0,1
29,2006,2,61,583805,10.45,0.653,15999886400.0,2947,0,0,0,0,1,0
29,2006,3,24,478826,5.01,0.653,15999886400.0,2947,0,0,1,0,0,0
29,2006,4,23,674459,3.41,0.653,15999886400.0,2947,0,0,0,0,0,0
29,2006,5,5,339861,1.47,0.653,15999886400.0,2947,0,0,0,0,0,1
29,2006,6,1,80379,1.24,0.653,15999886400.0,2947,0,0,0,0,0,1
29,2006,1,5,731674,0.68,0.653,15999886400.0,2947,1,0,0,0,1,0
29,2006,1,4,706040,0.57,0.653,15999886400.0,2947,0,0,0,0,1,0
29,2007,3,114,401997,28.36,0.653,17011750900.0,3111,1,0,1,0,0,0
29,2007,4,111,543505,20.42,0.653,17011750900.0,3111,1,0,0,0,0,0
29,2007,6,13,64151,20.26,0.653,17011750900.0,3111,1,0,0,0,0,1
29,2007,5,53,283342,18.71,0.653,17011750900.0,3111,1,0,0,0,0,1
29,2007,2,93,563128,16.51,0.653,17011750900.0,3111,1,0,0,0,1,0
29,2007,2,57,592288,9.62,0.653,17011750900.0,3111,0,0,0,0,1,0
29,2007,3,22,481271,4.57,0.653,17011750900.0,3111,0,0,1,0,0,0
29,2007,6,2,84282,2.37,0.653,17011750900.0,3111,0,0,0,0,0,1
29,2007,5,8,347632,2.3,0.653,17011750900.0,3111,0,0,0,0,0,1
29,2007,4,14,684881,2.04,0.653,17011750900.0,3111,0,0,0,0,0,0
29,2007,1,9,698018,1.29,0.653,17011750900.0,3111,0,0,0,1,0,0
29,2007,1,5,723366,0.69,0.653,17011750900.0,3111,1,0,0,1,0,0
29,2008,6,19,67413,28.18,0.653,17986886200.0,3271,1,0,0,0,0,1
29,2008,3,103,401584,25.65,0.653,17986886200.0,3271,1,0,1,0,0,0
29,2008,4,103,548836,18.77,0.653,17986886200.0,3271,1,0,0,0,0,0
29,2008,2,106,573262,18.49,0.653,17986886200.0,3271,1,0,0,0,1,0
29,2008,5,38,286738,13.25,0.653,17986886200.0,3271,1,0,0,0,0,1
29,2008,2,53,601543,8.81,0.653,17986886200.0,3271,0,0,0,0,1,0
29,2008,3,26,482895,5.38,0.653,17986886200.0,3271,0,0,1,0,0,0
29,2008,4,29,694764,4.17,0.653,17986886200.0,3271,0,0,0,0,0,0
29,2008,6,1,88207,1.13,0.653,17986886200.0,3271,0,0,0,0,0,1
29,2008,1,5,686491,0.73,0.653,17986886200.0,3271,0,0,0,1,0,0
29,2008,1,5,711888,0.7,0.653,17986886200.0,3271,1,0,0,1,0,0
29,2008,5,2,355666,0.56,0.653,17986886200.0,3271,0,0,0,0,0,1
29,2009,3,120,400776,29.94,0.653,17601616000.0,3184,1,0,1,0,0,0
29,2009,4,113,554321,20.39,0.653,17601616000.0,3184,1,0,0,0,0,0
29,2009,6,13,70655,18.4,0.653,17601616000.0,3184,1,0,0,0,0,1
29,2009,5,49,290324,16.88,0.653,17601616000.0,3184,1,0,0,0,0,1
29,2009,2,95,584388,16.26,0.653,17601616000.0,3184,1,0,0,0,1,0
29,2009,2,55,611290,9.0,0.653,17601616000.0,3184,0,0,0,0,1,0
29,2009,3,27,484388,5.57,0.653,17601616000.0,3184,0,0,1,0,0,0
29,2009,4,16,704865,2.27,0.653,17601616000.0,3184,0,0,0,0,0,0
29,2009,6,2,92201,2.17,0.653,17601616000.0,3184,0,0,0,0,0,1
29,2009,5,7,364066,1.92,0.653,17601616000.0,3184,0,0,0,0,0,1
29,2009,1,6,672905,0.89,0.653,17601616000.0,3184,0,0,0,1,0,0
29,2009,1,3,698731,0.43,0.653,17601616000.0,3184,1,0,0,1,0,0
29,2010,3,93,400088,23.24,0.653,18447922400.0,3318,1,0,1,0,0,0
29,2010,5,45,294119,15.3,0.653,18447922400.0,3318,1,0,0,0,0,1
29,2010,6,11,73884,14.89,0.653,18447922400.0,3318,1,0,0,0,0,1
29,2010,2,81,596366,13.58,0.653,18447922400.0,3318,1,0,0,0,1,0
29,2010,4,73,560083,13.03,0.653,18447922400.0,3318,1,0,1,0,0,0
29,2010,2,44,621228,7.08,0.653,18447922400.0,3318,0,0,0,0,1,0
29,2010,3,19,486153,3.91,0.653,18447922400.0,3318,0,0,1,0,0,0
29,2010,4,20,715456,2.8,0.653,18447922400.0,3318,0,0,1,0,0,0
29,2010,6,2,96291,2.08,0.653,18447922400.0,3318,0,0,0,0,0,1
29,2010,1,7,658707,1.06,0.653,18447922400.0,3318,0,0,0,1,0,0
29,2010,5,3,372845,0.8,0.653,18447922400.0,3318,0,0,0,0,0,1
29,2010,1,1,685233,0.15,0.653,18447922400.0,3318,1,0,0,1,0,0
29,2011,3,100,402814,24.83,0.6579999999999999,20283783700.0,3631,1,0,0,0,1,0
29,2011,6,15,77576,19.34,0.6579999999999999,20283783700.0,3631,1,0,0,0,0,1
29,2011,2,116,607120,19.11,0.6579999999999999,20283783700.0,3631,1,0,0,0,1,0
29,2011,4,85,565884,15.02,0.6579999999999999,20283783700.0,3631,1,0,1,0,0,0
29,2011,5,39,297029,13.13,0.6579999999999999,20283783700.0,3631,1,0,0,0,0,0
29,2011,2,52,630434,8.25,0.6579999999999999,20283783700.0,3631,0,0,0,0,1,0
29,2011,3,26,488848,5.32,0.6579999999999999,20283783700.0,3631,0,0,0,0,1,0
29,2011,4,22,725601,3.03,0.6579999999999999,20283783700.0,3631,0,0,1,0,0,0
29,2011,6,3,100865,2.97,0.6579999999999999,20283783700.0,3631,0,0,0,0,0,1
29,2011,1,12,642054,1.87,0.6579999999999999,20283783700.0,3631,0,0,0,1,0,0
29,2011,1,12,666916,1.8,0.6579999999999999,20283783700.0,3631,1,0,0,1,0,0
29,2011,5,3,380644,0.79,0.6579999999999999,20283783700.0,3631,0,0,0,0,0,0
29,2012,3,109,406026,26.85,0.662,21386153000.0,3806,1,0,0,0,1,0
29,2012,5,62,300461,20.63,0.662,21386153000.0,3806,1,0,0,0,0,0
29,2012,6,16,81225,19.7,0.662,21386153000.0,3806,1,0,0,0,0,1
29,2012,4,98,572655,17.11,0.662,21386153000.0,3806,1,0,1,0,0,0
29,2012,2,100,618195,16.18,0.662,21386153000.0,3806,1,0,0,0,1,0
29,2012,2,56,639803,8.75,0.662,21386153000.0,3806,0,0,0,0,1,0
29,2012,3,26,492068,5.28,0.662,21386153000.0,3806,0,0,0,0,1,0
29,2012,4,19,736698,2.58,0.662,21386153000.0,3806,0,0,1,0,0,0
29,2012,6,2,105481,1.9,0.662,21386153000.0,3806,0,0,0,0,0,1
29,2012,1,11,650570,1.69,0.662,21386153000.0,3806,1,0,0,1,0,0
29,2012,1,9,626538,1.44,0.662,21386153000.0,3806,0,0,0,1,0,0
29,2012,5,4,389103,1.03,0.662,21386153000.0,3806,0,0,0,0,0,0
29,2013,3,95,409974,23.17,0.664,21977401900.0,3885,1,0,0,0,1,0
29,2013,4,129,579811,22.25,0.664,21977401900.0,3885,1,0,1,0,0,0
29,2013,6,18,84746,21.24,0.664,21977401900.0,3885,1,0,0,0,0,1
29,2013,5,59,304397,19.38,0.664,21977401900.0,3885,1,0,0,0,0,0
29,2013,2,79,628312,12.57,0.664,21977401900.0,3885,1,0,0,0,1,0
29,2013,2,43,648028,6.64,0.664,21977401900.0,3885,0,0,0,0,1,0
29,2013,3,22,496109,4.43,0.664,21977401900.0,3885,0,0,0,0,1,0
29,2013,4,19,748153,2.54,0.664,21977401900.0,3885,0,0,1,0,0,0
29,2013,5,7,398116,1.76,0.664,21977401900.0,3885,0,0,0,0,0,0
29,2013,1,7,612761,1.14,0.664,21977401900.0,3885,0,0,0,1,0,0
29,2013,1,6,636699,0.94,0.664,21977401900.0,3885,1,0,0,1,0,0
29,2013,6,0,110144,0.0,0.664,21977401900.0,3885,0,0,0,0,0,1
29,2014,6,19,87989,21.59,0.6659999999999999,22585841200.0,3965,1,0,0,0,0,1
29,2014,3,77,415163,18.55,0.6659999999999999,22585841200.0,3965,1,0,0,0,1,0
29,2014,4,85,586412,14.49,0.6659999999999999,22585841200.0,3965,1,0,1,0,0,0
29,2014,5,44,308802,14.25,0.6659999999999999,22585841200.0,3965,1,0,0,0,0,0
29,2014,2,51,635499,8.03,0.6659999999999999,22585841200.0,3965,1,0,0,0,1,0
29,2014,6,9,114804,7.84,0.6659999999999999,22585841200.0,3965,0,0,0,0,0,1
29,2014,2,33,653215,5.05,0.6659999999999999,22585841200.0,3965,0,0,0,0,1,0
29,2014,3,24,501438,4.79,0.6659999999999999,22585841200.0,3965,0,0,0,0,1,0
29,2014,4,27,758979,3.56,0.6659999999999999,22585841200.0,3965,0,0,1,0,0,0
29,2014,5,11,407576,2.7,0.6659999999999999,22585841200.0,3965,0,0,0,0,0,0
29,2014,1,4,601023,0.67,0.6659999999999999,22585841200.0,3965,0,0,0,1,0,0
29,2014,1,2,625429,0.32,0.6659999999999999,22585841200.0,3965,1,0,0,1,0,0
30,1995,4,227,180939,125.46,0.7190000000000001,4373665146.0,3224,1,0,0,0,0,0
30,1995,6,20,17701,112.99,0.7190000000000001,4373665146.0,3224,1,1,0,0,0,0
30,1995,5,119,117994,100.85,0.7190000000000001,4373665146.0,3224,1,0,0,0,0,1
30,1995,3,66,95952,68.78,0.7190000000000001,4373665146.0,3224,1,0,1,0,0,0
30,1995,6,18,50860,35.39,0.7190000000000001,4373665146.0,3224,0,1,0,0,0,0
30,1995,5,53,178879,29.63,0.7190000000000001,4373665146.0,3224,0,0,0,0,0,1
30,1995,2,29,100625,28.82,0.7190000000000001,4373665146.0,3224,1,0,1,0,0,0
30,1995,4,41,200427,20.46,0.7190000000000001,4373665146.0,3224,0,0,0,0,0,0
30,1995,3,9,98531,9.13,0.7190000000000001,4373665146.0,3224,0,0,1,0,0,0
30,1995,2,7,97494,7.18,0.7190000000000001,4373665146.0,3224,0,0,1,0,0,0
30,1995,1,5,111035,4.5,0.7190000000000001,4373665146.0,3224,1,0,0,0,1,0
30,1995,1,0,106214,0.0,0.7190000000000001,4373665146.0,3224,0,0,0,0,1,0
30,1996,6,22,17605,124.96,0.78,4746109767.0,3536,1,1,0,0,0,0
30,1996,4,217,178056,121.87,0.78,4746109767.0,3536,1,0,0,0,0,0
30,1996,5,100,118715,84.24,0.78,4746109767.0,3536,1,0,0,0,0,1
30,1996,3,53,93866,56.46,0.78,4746109767.0,3536,1,0,1,0,0,0
30,1996,6,25,50849,49.17,0.78,4746109767.0,3536,0,1,0,0,0,0
30,1996,2,37,99540,37.17,0.78,4746109767.0,3536,1,0,1,0,0,0
30,1996,5,37,179534,20.61,0.78,4746109767.0,3536,0,0,0,0,0,1
30,1996,4,40,198315,20.17,0.78,4746109767.0,3536,0,0,0,0,0,0
30,1996,2,8,96173,8.32,0.78,4746109767.0,3536,0,0,1,0,0,0
30,1996,1,4,109002,3.67,0.78,4746109767.0,3536,1,0,0,0,1,0
30,1996,3,2,96311,2.08,0.78,4746109767.0,3536,0,0,1,0,0,0
30,1996,1,0,104236,0.0,0.78,4746109767.0,3536,0,0,0,0,1,0
30,1997,6,20,17817,112.25,0.78,5066240419.0,3806,1,1,0,0,0,0
30,1997,4,193,176261,109.5,0.78,5066240419.0,3806,1,0,0,0,0,0
30,1997,5,117,119232,98.13,0.78,5066240419.0,3806,1,0,0,0,0,1
30,1997,3,60,92544,64.83,0.78,5066240419.0,3806,1,0,1,0,0,0
30,1997,2,36,98971,36.37,0.78,5066240419.0,3806,1,0,1,0,0,0
30,1997,6,15,51893,28.91,0.78,5066240419.0,3806,0,1,0,0,0,0
30,1997,5,34,179234,18.97,0.78,5066240419.0,3806,0,0,0,0,0,1
30,1997,4,29,196914,14.73,0.78,5066240419.0,3806,0,0,0,0,0,0
30,1997,3,7,94741,7.39,0.78,5066240419.0,3806,0,0,1,0,0,0
30,1997,2,6,95553,6.28,0.78,5066240419.0,3806,0,0,1,0,0,0
30,1997,1,5,106361,4.7,0.78,5066240419.0,3806,1,0,0,0,1,0
30,1997,1,0,101713,0.0,0.78,5066240419.0,3806,0,0,0,0,1,0
30,1998,5,123,118242,104.02,0.78,5617109245.0,4250,1,0,0,0,0,1
30,1998,4,166,176185,94.22,0.78,5617109245.0,4250,1,0,0,0,0,0
30,1998,6,11,18044,60.96,0.78,5617109245.0,4250,1,1,0,0,0,0
30,1998,3,55,91671,60.0,0.78,5617109245.0,4250,1,0,1,0,0,0
30,1998,2,36,99239,36.28,0.78,5617109245.0,4250,1,0,1,0,0,0
30,1998,6,14,53166,26.33,0.78,5617109245.0,4250,0,1,0,0,0,0
30,1998,4,32,197231,16.22,0.78,5617109245.0,4250,0,0,0,0,0,0
30,1998,5,25,176820,14.14,0.78,5617109245.0,4250,0,0,0,0,0,1
30,1998,2,5,95878,5.21,0.78,5617109245.0,4250,0,0,1,0,0,0
30,1998,1,5,103157,4.85,0.78,5617109245.0,4250,1,0,0,0,1,0
30,1998,3,4,93664,4.27,0.78,5617109245.0,4250,0,0,1,0,0,0
30,1998,1,1,98422,1.02,0.78,5617109245.0,4250,0,0,0,0,1,0
30,1999,6,23,18414,124.9,0.78,5726897998.0,4361,1,1,0,0,0,0
30,1999,5,101,116703,86.54,0.78,5726897998.0,4361,1,0,0,0,0,1
30,1999,4,148,176841,83.69,0.78,5726897998.0,4361,1,0,0,0,0,0
30,1999,3,54,91164,59.23,0.78,5726897998.0,4361,1,0,1,0,0,0
30,1999,2,47,100216,46.9,0.78,5726897998.0,4361,1,0,1,0,0,0
30,1999,6,22,54852,40.11,0.78,5726897998.0,4361,0,1,0,0,0,0
30,1999,4,35,198278,17.65,0.78,5726897998.0,4361,0,0,0,0,0,0
30,1999,5,26,173742,14.96,0.78,5726897998.0,4361,0,0,0,0,0,1
30,1999,2,7,96708,7.24,0.78,5726897998.0,4361,0,0,1,0,0,0
30,1999,3,3,92980,3.23,0.78,5726897998.0,4361,0,0,1,0,0,0
30,1999,1,2,99045,2.02,0.78,5726897998.0,4361,1,0,0,0,1,0
30,1999,1,0,94255,0.0,0.78,5726897998.0,4361,0,0,0,0,1,0
30,2000,6,19,19265,98.62,0.78,5685774809.0,4262,1,1,0,0,0,0
30,2000,4,136,185960,73.13,0.78,5685774809.0,4262,1,0,0,0,0,0
30,2000,5,66,118085,55.89,0.78,5685774809.0,4262,1,0,0,0,0,1
30,2000,3,38,97425,39.0,0.78,5685774809.0,4262,1,0,1,0,0,0
30,2000,2,30,103020,29.12,0.78,5685774809.0,4262,1,0,1,0,0,0
30,2000,5,38,173775,21.87,0.78,5685774809.0,4262,0,0,0,0,0,1
30,2000,6,10,57680,17.34,0.78,5685774809.0,4262,0,1,0,0,0,0
30,2000,3,11,95540,11.51,0.78,5685774809.0,4262,0,0,1,0,0,0
30,2000,4,22,202765,10.85,0.78,5685774809.0,4262,0,0,0,0,0,0
30,2000,2,6,97165,6.18,0.78,5685774809.0,4262,0,0,1,0,0,0
30,2000,1,1,88530,1.13,0.78,5685774809.0,4262,0,0,0,0,1,0
30,2000,1,0,94965,0.0,0.78,5685774809.0,4262,1,0,0,0,1,0
30,2001,4,135,185880,72.63,0.8240000000000001,6245069734.0,4711,1,0,0,0,0,0
30,2001,5,84,117120,71.72,0.8240000000000001,6245069734.0,4711,1,0,0,0,0,1
